cd_acao;cd_acao_rdz;nm_empresa;setor_economico;subsetor;segmento;cnpj;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral;nivel_atividade;empresa_porte;saude_tributaria;optante_simples;optante_simei
RAPTW962;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTW902;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTA950;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV962;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTK102;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTX100;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV922;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTW125;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTJ902;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV125;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTK922;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTC970;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTW862;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTJ962;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTJ102;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTW10;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV902;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV942;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTC115;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV862;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV842;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTW822;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV882;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV832;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTJ112;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTJ125;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTA115;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTV872;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU105;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU986;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTI115;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU103;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTI103;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU956;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU133;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU125;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTI133;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU115;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU120;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTU906;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RAPTI956;RAPT;RANDON PART;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;89086144000116;1976-11-09;False;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;95055010,0;CAXIAS DO SUL;RS;SUL;NORDESTE RIO GRANDENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
RCSL4;RCSL;RECRUSUL;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;91333666000117;1970-07-06;True;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;93212360,0;SAPUCAIA DO SUL;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA;ALTO;GRANDE;CINZA;False;False
RCSL3;RCSL;RECRUSUL;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;91333666000117;1970-07-06;True;2930101,0;FABRICACAO DE CABINES CARROCERIAS E REBOQUES PARA CAMINHOES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;93212360,0;SAPUCAIA DO SUL;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA;ALTO;GRANDE;CINZA;False;False
RSUL4;RSUL;RIOSULENSE;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;85778074000106;1966-01-31;True;2941700,0;FABRICACAO DE PECAS E ACESSORIOS PARA O SISTEMA MOTOR DE VEICULOS AUTOMOTORES;INDUSTRIA AUTOMOTIVA;INDUSTRIA;89164910,0;RIO DO SUL;SC;SUL;VALE DO ITAJAI;ATIVA;ALTO;GRANDE;CINZA;False;False
TUPYK250;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPY3;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYJ230;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYJ280;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYK290;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYJ290;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYK310;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYW280;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYK300;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYJ250;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYK260;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYK280;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYW270;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYJ270;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYV270;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYW260;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
TUPYJ300;TUPY;TUPY;BENS INDUSTRIAIS;MATERIAL DE TRANSPORTE;MATERIAL RODOVIÁRIO;84683374000149;1966-08-03;False;4685100,0;COMERCIO ATACADISTA DE PRODUTOS SIDERURGICOS E METALURGICOS EXCETO PARA CONSTRUCAO;ATACADO;COMERCIO;4548005,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
