ticker;nm_empresa;cnpj;setor_economico;subsetor;segmento;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral;nivel_atividade;empresa_porte;saude_tributaria;optante_simples;optante_simei
PSSA3;PORTO SEGURO;2149205000169;FINANCEIRO;PREVIDÊNCIA E SEGUROS;SEGURADORAS;1997-09-22;True;6461100,0;HOLDINGS DE INSTITUICOES FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1216012,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
CSAB3, CSAB4;SEG AL BAHIA;15144017000190;FINANCEIRO;PREVIDÊNCIA E SEGUROS;SEGURADORAS;1958-09-19;True;6512000,0;SOCIEDADE SEGURADORA DE SEGUROS NAO VIDA;BENS DE CAPITAL;SERVICOS;41810012,0;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA;ALTO;GRANDE;AMARELA;False;False
SULA11, SULA3, SULA4;SUL AMERICA;29978814000187;FINANCEIRO;PREVIDÊNCIA E SEGUROS;SEGURADORAS;1978-04-11;True;6499902,0;SOCIEDADES DE INVESTIMENTO;BENS DE CAPITAL;SERVICOS;20211903,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
APER3;ALPER S.A.;11721921000160;FINANCEIRO;PREVIDÊNCIA E SEGUROS;CORRETORAS DE SEGUROS;2010-03-15;True;6622300,0;CORRETORES E AGENTES DE SEGUROS DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;BENS DE CAPITAL;SERVICOS;5425020,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
WIZS3;WIZ S.A.;42278473000103;FINANCEIRO;PREVIDÊNCIA E SEGUROS;CORRETORAS DE SEGUROS;1973-10-08;True;6622300,0;CORRETORES E AGENTES DE SEGUROS DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;BENS DE CAPITAL;SERVICOS;70712903,0;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA;ALTO;GRANDE;CINZA;False;False
ALSO3;ALIANSCSONAE;5878397000132;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;2003-07-08;True;4110700,0;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;22431050,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
BRML3;BR MALLS PAR;6977745000191;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;2004-07-20;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;22430060,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERDE;False;False
BRPR3;BR PROPERT;6977751000149;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;2004-07-20;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4578000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
CORR3, CORR4;COR RIBEIRO;15101405000193;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;1966-08-01;True;6810201,0;COMPRA E VENDA DE IMOVEIS PROPRIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;41820021,0;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA;ALTO;GRANDE;AMARELA;False;False
CCPR3;CYRE COM-CCP;8801621000186;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;2007-05-03;True;4110700,0;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;4538132,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
GSHP3;GENERALSHOPP;8764621000153;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;2007-03-30;True;4110700,0;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;1228200,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
HBTS3, HBTS5, HBTS6;HABITASUL;87762563000103;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;1981-10-08;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;90480900,0;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA;ALTO;MEDIA;CINZA;False;False
IGBR3;IGB S/A;43185362000107;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;1971-11-03;True;2640000,0;FABRICACAO DE APARELHOS DE RECEPCAO REPRODUCAO GRAVACAO E AMPLIFICACAO DE AUDIO E VIDEO;ELETROELETRONICOS;INDUSTRIA;69075020,0;MANAUS;AM;NORTE;CENTRO AMAZONENSE;ATIVA;ALTO;GRANDE;CINZA;False;False
IGTA3;IGUATEMI;51218147000193;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;1979-06-07;True;6822600,0;GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA;SERVICOS ADMINISTRATIVOS;SERVICOS;1455070,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
JPSA3;JEREISSATI;60543816000193;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;1966-07-21;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1455070,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
LOGG3;LOG COM PROP;9041168000110;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;2007-07-25;True;6810202,0;ALUGUEL DE IMOVEIS PROPRIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;30455610,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;ALTO;GRANDE;VERDE;False;False
MNZC3B;MENEZES CORT;2664042000152;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;1998-06-26;True;5223100,0;ESTACIONAMENTO DE VEICULOS;TRANSPORTE;SERVICOS;20010020,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;MEDIA;VERDE;False;False
MULT3;MULTIPLAN;7816890000153;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;2006-01-24;True;6810202,0;ALUGUEL DE IMOVEIS PROPRIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;22640102,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
SCAR3;SAO CARLOS;29780061000109;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;1985-10-22;True;6810202,0;ALUGUEL DE IMOVEIS PROPRIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;4543904,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
BBRK3;BR BROKERS;8613550000198;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;INTERMEDIAÇÃO IMOBILIÁRIA;2007-01-22;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4565001,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
LPSB3;LOPES BRASIL;8078847000109;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;INTERMEDIAÇÃO IMOBILIÁRIA;2006-06-05;True;6821801,0;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;SERVICOS ADMINISTRATIVOS;SERVICOS;1427002,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
MOAR3;MONT ARANHA;33102476000192;FINANCEIRO;HOLDINGS DIVERSIFICADAS;HOLDINGS DIVERSIFICADAS;1966-08-10;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;22430060,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
PEAB3, PEAB4;PAR AL BAHIA;1938783000111;FINANCEIRO;HOLDINGS DIVERSIFICADAS;HOLDINGS DIVERSIFICADAS;1997-06-27;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;41810012,0;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA;ALTO;GRANDE;VERDE;False;False
SPRI3, SPRI5, SPRI6;SPRINGER;92929520000100;FINANCEIRO;HOLDINGS DIVERSIFICADAS;HOLDINGS DIVERSIFICADAS;;;;;;;;;;;;;;;;;
;CEPAC - CTBA;;FINANCEIRO;OUTROS TÍTULOS;OUTROS TÍTULOS;;;;;;;;;;;;;;;;;
;CEPAC - MCRJ;;FINANCEIRO;OUTROS TÍTULOS;OUTROS TÍTULOS;;;;;;;;;;;;;;;;;
;CEPAC - PMSP;;FINANCEIRO;OUTROS TÍTULOS;OUTROS TÍTULOS;;;;;;;;;;;;;;;;;
QVQP3B;524 PARTICIP;1851771000155;OUTROS;OUTROS;OUTROS;1997-04-24;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;20020010,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;MEDIO;GRANDE;CINZA;False;False
ALEF3B;ALEF S/A;2217319000107;OUTROS;OUTROS;OUTROS;1997-10-23;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;22775056,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
ATOM3;ATOMPAR;359742000108;OUTROS;OUTROS;OUTROS;1994-12-20;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;18046640,0;SOROCABA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA;ALTO;GRANDE;CINZA;False;False
BETP3B;BETAPART;2762124000130;OUTROS;OUTROS;OUTROS;1998-09-23;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;20030021,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
CABI3B;CABINDA PART;4030182000102;OUTROS;OUTROS;OUTROS;2000-09-05;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1405001,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
CACO3B;CACONDE PART;4031213000131;OUTROS;OUTROS;OUTROS;2000-09-05;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1405001,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
;CAPITALPART;;OUTROS;OUTROS;OUTROS;;;;;;;;;;;;;;;;;
MAPT4, MAPT3;CEMEPE;93828986000173;OUTROS;OUTROS;OUTROS;1991-03-19;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;20060070,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
CMSA3, CMSA4;CIMS;272185000193;OUTROS;OUTROS;OUTROS;1994-10-18;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;22431002,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
OPGM3B;GAMA PART;2796775000140;OUTROS;OUTROS;OUTROS;1998-09-28;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;20020010,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
FIGE3, FIGE4;INVEST BEMGE;1548981000179;OUTROS;OUTROS;OUTROS;1966-09-27;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4344902,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
JBDU3, JBDU4;J B DUARTE;60637238000154;OUTROS;OUTROS;OUTROS;1972-06-16;True;4639701,0;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL;ATACADO;COMERCIO;3102000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
;LONGDIS;;OUTROS;OUTROS;OUTROS;;;;;;;;;;;;;;;;;
;MGI PARTICIP;;OUTROS;OUTROS;OUTROS;;;;;;;;;;;;;;;;;
OPHE3B;OPPORT ENERG;2318346000168;OUTROS;OUTROS;OUTROS;;;;;;;;;;;;;;;;;
PPAR3;POLPAR;59789545000171;OUTROS;OUTROS;OUTROS;1988-12-13;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1452919,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
PRPT3B;PROMPT PART;2992449000109;OUTROS;OUTROS;OUTROS;1998-11-30;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;20020010,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
SLCT3B;SELECTPART;2604860000160;OUTROS;OUTROS;OUTROS;1998-06-30;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4532020,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;CINZA;False;False
OPSE3B;SUDESTE S/A;2062747000108;OUTROS;OUTROS;OUTROS;1997-08-05;True;6463800,0;OUTRAS SOCIEDADES DE PARTICIPACAO EXCETO HOLDINGS;BENS DE CAPITAL;SERVICOS;20020010,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
OPTS3B;SUL 116 PART;1957772000189;OUTROS;OUTROS;OUTROS;1997-07-07;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;20040009,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
RRRP3;3R PETROLEUM;12091809000155;PETRÓLEO. GÁS E BIOCOMBUSTÍVEIS;PETRÓLEO. GÁS E BIOCOMBUSTÍVEIS;EXPLORAÇÃO. REFINO E DISTRIBUIÇÃO;2010-06-17;True;600001,0;EXTRACAO DE PETROLEO E GAS NATURAL;MINERACAO;INDUSTRIA;22250145,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;MEDIO;GRANDE;VERDE;False;False
AERI3;AERIS;12528708000107;BENS INDUSTRIAIS;MÁQUINAS E EQUIPAMENTOS;MÁQ. E EQUIP. INDUSTRIAIS;2010-09-10;True;2710401,0;FABRICACAO DE GERADORES DE CORRENTE CONTINUA E ALTERNADA PECAS E ACESSORIOS;ELETROELETRONICOS;INDUSTRIA;61624000,0;CAUCAIA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA;MEDIO;GRANDE;VERDE;False;False
ALLD3;ALLIED;20247322000147;CONSUMO CÍCLICO;COMÉRCIO;ELETRODOMÉSTICOS;2014-05-14;True;4652400,0;COMERCIO ATACADISTA DE COMPONENTES ELETRONICOS E EQUIPAMENTOS DE TELEFONIA E COMUNICACAO;ATACADO;COMERCIO;13213086,0;JUNDIAI;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA;MEDIO;GRANDE;CINZA;False;False
ALPK3;ESTAPAR;60537263000166;BENS INDUSTRIAIS;SERVIÇOS;SERVIÇOS DIVERSOS;1989-04-19;True;5223100,0;ESTACIONAMENTO DE VEICULOS;TRANSPORTE;SERVICOS;4543000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;AMARELA;False;False
AVLL3;ALPHAVILLE;16811931000100;CONSUMO CÍCLICO;CONSTRUÇÃO CIVIL;INCORPORAÇÕES;2012-07-13;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;5425070,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;CINZA;False;False
AMBP3;AMBIPAR;12648266000124;UTILIDADE PÚBLICA;ÁGUA E SANEAMENTO;ÁGUA E SANEAMENTO;2010-09-23;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;1234000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;BAIXO;GRANDE;CINZA;False;False
AURA33;AURA 360;7857093000114;MATERIAIS BÁSICOS;MINERAÇÃO;MINERAIS METÁLICOS;;;;;;;;;;;;;;;;;
BOAS3;BOA VISTA;11725176000127;FINANCEIRO;SERVIÇOS FINANCEIROS DIVERSOS;SERVIÇOS FINANCEIROS DIVERSOS;2010-03-17;True;7020400,0;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL EXCETO CONSULTORIA TECNICA ESPECIFICA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;6460000,0;BARUERI;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
CURY3;CURY S/A;8797760000183;CONSUMO CÍCLICO;CONSTRUÇÃO CIVIL;INCORPORAÇÕES;2007-04-20;True;4120400,0;CONSTRUCAO DE EDIFICIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;4551060,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
DMVF3;D1000VFARMA;12108897000150;SAÚDE;COMÉRCIO E DISTRIBUIÇÃO;MEDICAMENTOS E OUTROS PRODUTOS;2010-06-21;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;22775003,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;MEDIO;GRANDE;CINZA;False;False
ENJU3;ENJOEI;16922038000151;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2012-09-12;True;7490104,0;ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL EXCETO IMOBILIARIOS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;4543900,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
SOMA3;GRUPO SOMA;10285590000108;CONSUMO CÍCLICO;COMÉRCIO;TECIDOS, VESTUÁRIO E CALÇADOS;2008-08-15;True;4642701,0;COMERCIO ATACADISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS EXCETO PROFISSIONAIS E DE SEGURANCA;ATACADO;COMERCIO;22290240,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;CINZA;False;False
GMAT3;GRUPO MATEUS;24990777000109;CONSUMO NÃO CÍCLICO;COMÉRCIO E DISTRIBUIÇÃO;ALIMENTOS;2016-06-13;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;65074115,0;SAO LUIS;MA;NORDESTE;NORTE MARANHENSE;ATIVA;MUITO BAIXO;GRANDE;CINZA;False;False
HBRE3;HBR REALTY;14785152000151;FINANCEIRO;EXPLORAÇÃO DE IMÓVEIS;EXPLORAÇÃO DE IMÓVEIS;2011-12-13;True;6810202,0;ALUGUEL DE IMOVEIS PROPRIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;8780500,0;MOGI DAS CRUZES;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
LAVV3;LAVVI;26462693000128;CONSUMO CÍCLICO;CONSTRUÇÃO CIVIL;INCORPORAÇÕES;2016-11-01;True;4110700,0;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;1228200,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;CINZA;False;False
LJQQ3;QUERO-QUERO;96418264021802;CONSUMO CÍCLICO;COMÉRCIO;PRODUTOS DIVERSOS;2009-02-10;True;4753900,0;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;VAREJO;COMERCIO;94910003,0;CACHOEIRINHA;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA;ALTO;GRANDE;VERMELHO;False;False
CASH3;MELIUZ;14110585000107;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2011-08-11;True;6319400,0;PORTAIS PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET;INDUSTRIA DIGITAL;SERVICOS;30310030,0;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA;MEDIO;GRANDE;CINZA;False;False
MELK3;MELNICK;12181987000177;CONSUMO CÍCLICO;CONSTRUÇÃO CIVIL;INCORPORAÇÕES;2010-06-16;True;4120400,0;CONSTRUCAO DE EDIFICIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;90450120,0;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA;MEDIO;GRANDE;AMARELA;False;False
NGRD3;NEOGRID;10139870000108;TECNOLOGIA DA INFORMAÇÃO;PROGRAMAS E SERVIÇOS;PROGRAMAS E SERVIÇOS;2008-07-01;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;89218105,0;JOINVILLE;SC;SUL;NORTE CATARINENSE;ATIVA;BAIXO;GRANDE;CINZA;False;False
PETZ3;PETZ;18328118000109;CONSUMO CÍCLICO;COMÉRCIO;PRODUTOS DIVERSOS;2013-06-19;True;4789004,0;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;VAREJO;COMERCIO;3035050,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
PLPL3;PLANOEPLANO;24230275000180;CONSUMO CÍCLICO;CONSTRUÇÃO CIVIL;INCORPORAÇÕES;2016-02-23;True;4110700,0;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;4576060,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
RDOR3;REDE D OR;6047087000139;SAÚDE;SERVIÇOS MÉDICO - HOSPITALARES, ANÁLISES E DIAGNÓSTICOS;SERVIÇOS MÉDICO - HOSPITALARES, ANÁLISES E DIAGNÓSTICOS;2003-12-16;True;8610101,0;ATIVIDADES DE ATENDIMENTO HOSPITALAR EXCETO PRONTO SOCORRO E UNIDADES PARA ATENDIMENTO A URGENCIAS;SERVICOS DE SAUDE;SERVICOS;3313000,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;AMARELA;False;False
ASAI3;ASSAI;6057223000171;CONSUMO NÃO CÍCLICO;COMÉRCIO E DISTRIBUIÇÃO;ALIMENTOS;2004-01-05;True;4711302,0;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS SUPERMERCADOS;VAREJO;COMERCIO;22775005,0;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA;ALTO;GRANDE;VERMELHO;False;False
SEQL3;SEQUOIA LOG;1599101000193;BENS INDUSTRIAIS;SERVIÇOS;SERVIÇOS DIVERSOS;1996-12-05;True;4930202,0;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS INTERMUNICIPAL INTERESTADUAL E INTERNACIONAL;TRANSPORTE;SERVICOS;6806400,0;EMBU DAS ARTES;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;ALTO;GRANDE;VERDE;False;False
SIMH3;SIMPAR;7415333000120;FINANCEIRO;HOLDINGS DIVERSIFICADAS;HOLDINGS DIVERSIFICADAS;2005-06-03;True;6462000,0;HOLDINGS DE INSTITUICOES NAO FINANCEIRAS;BENS DE CAPITAL;SERVICOS;4530001,0;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA;MEDIO;GRANDE;VERDE;False;False
